year,from,to,count
2021,Dagger_(typography),Glyph,549
2021,Apache_License,Copyleft,2123
2021,Punycode,ASCII,358
2021,Procedural_programming,Programming_language,170
2021,Case_sensitivity,Programming_language,192
2021,Philippine_peso_sign,Unicode,213
2021,OK_gesture,Unicode,218
2021,Typewriter,Term_paper,334
2021,English_punctuation,Punctuation,1164
2021,Tf–idf,Document,163
2021,Modifier_letter_apostrophe,Apostrophe,354
2021,Unicode,Dingbat,54
2021,Dagger_(typography),Latin_cross,621
2021,Punctuation,Space_(punctuation),296
2021,Typography,Composing_stick,118
2021,Ellipsis,Leader_(typography),46
2021,Tilde,Approximation,2470
2021,ASCII,End-of-file,168
2021,Exclamation_mark,Asterisk,10
2021,Tilde,Ogonek,222
2021,Dash,Signature_block,269
2021,Currency_symbol,Reichsmark,237
2021,Arabic_numerals,ASCII,493
2021,Presentation_layer,ASCII,170
2021,Chrome_OS,Programming_language,24
2021,Dingbat,Bracket,65
2021,Triple_parentheses,Bracket,189
2021,COMMAND.COM,Command-line_interface,851
2021,Anarchist_symbolism,At_sign,94
2021,Latin_alphabet,Typography,423
2021,Percy_Fawcett,Typography,75
2021,Reichsmark,Currency_symbol,129
2021,Interrobang,Mergenthaler_Linotype_Company,33
2021,Ampersand,Insular_script,655
2021,Unicode,April_Fools'_Day_Request_for_Comments,391
2021,Tip_of_the_tongue,Syllable,35
2021,ASCII,8-bit_computing,46
2021,Character_(computing),Letter_(alphabet),400
2021,Colon_(punctuation),Acronym,84
2021,Multiplication_sign,Reference_mark,40
2021,Bracket,Triple_parentheses,159
2021,Ampersand,Marks_&_Spencer,74
2021,Slash_(punctuation),Nanjing,53
2021,Slash_(punctuation),Proto-Indo-European_language,74
2021,American_Typewriter,Typewriter,28
2021,Arabic_alphabet,Unicode,128
2021,Typography,List_of_typefaces,21
2021,Dotted_circle,List_of_logic_symbols,34
2021,Command-line_interface,Tcsh,72
2021,Standard_ML_of_New_Jersey,Programming_language,26
2021,Order_of_operations,Programming_language,156
2021,Trie,Character_(computing),46
2021,Mongolia,Unicode,39
2021,Question_mark,Uyghur_language,90
2021,Interrobang,Interrobang_(Switchfoot_album),248
2021,Outline_of_alchemy,Glyph,85
2021,Microsoft_Power_Platform,Programming_language,224
2021,Inverted_question_and_exclamation_marks,Pablo_Neruda,176
2021,Sun_cross,Unicode,25
2021,Tutonish,Copyleft,44
2021,Termux,Command-line_interface,245
2021,MISRA_C,Programming_language,93
2021,ISO_basic_Latin_alphabet,Interpunct,129
2021,Currency_symbol,Pakistani_rupee,56
2021,Bracket,Matrix_(mathematics),54
2021,Homoglyph,Typography,20
2021,Alt_code,Character_(computing),60
2021,Code_point,Currency_symbol,66
2021,1974_Commonwealth_Paraplegic_Games,Hyphen-minus,36
2021,Chinese_characters,Syllable,93
2022,Universal_asynchronous_receiver-transmitter,Command-line_interface,143
2022,Copyleft,Source_code,188
2022,"\"Hello_World!\"_program",ASCII,55
2022,Sarcasm,Tilde,56
2022,Slash_(punctuation),The_Chicago_Manual_of_Style,38
2022,Source_code,Programming_language,3149
2022,Conditional_(computer_programming),Programming_language,305
2022,Language_game,Syllable,320
2022,Unicode,TRON_(encoding),463
2022,Lettering,Typography,219
2022,Interpunct,International_Phonetic_Alphabet,279
2022,Glyph,Theatre_of_Marcellus,72
2022,Inverted_question_and_exclamation_marks,Latin-1_Supplement_(Unicode_block),21
2022,Remington_Rand,Typewriter,97
2022,Æ,QWERTY,200
2022,Command-line_interface,Teleprinter,411
2022,Interpunct,Hyphen,994
2022,Colon_(punctuation),Semicolon,2860
2022,Programming_language,Visual_programming_language,7723
2022,Document,Fiction,543
2022,Exclamation_mark,Irony_punctuation,53
2022,Unicode,NeXT,193
2022,XOR_gate,List_of_logic_symbols,305
2022,Dollar_sign,ASCII,66
2022,Ellipsis,Turn_construction_unit,212
2022,P-adic_number,Ellipsis,243
2022,ASCII,Punctuation,468
2022,Comparison_of_C_Sharp_and_Java,Programming_language,10
2022,Singapore_dollar,Currency_symbol,198
2022,Question_mark,Plenken,300
2022,Lucida_Sans_Unicode,Sans-serif,171
2022,Currency_symbol,Eritrean_nakfa,10
2022,Currency_symbol,Vietnamese_đồng,505
2022,Typewriter,Harlan_Ellison,205
2022,Unicode,Unicode_alias_names_and_abbreviations,478
2022,Bracket,Hyphen-minus,131
2022,Newline,Unicode,302
2022,Interrobang,Unicode,597
2022,Currency_symbol,Bangladeshi_taka,268
2022,Vertical_service_code,Asterisk,343
2022,ASCII,Teleprinter,801
2022,Unicode,Religious_and_political_symbols_in_Unicode,1805
2022,Document,Document_8,200
2022,Filename_extension,Full_stop,512
2022,Asterisk,Convolution,115
2022,Inverted_question_and_exclamation_marks,Catalan_language,70
2022,Unicode,Zanabazar_square_script,123
2022,ASCII,English_alphabet,228
2022,List_of_information_technology_initialisms,Command-line_interface,22
2022,Currency_symbol,List_of_circulating_currencies,741
2022,If_and_only_if,List_of_logic_symbols,90
2022,Arabic_numerals,ASCII,788
2022,Ampersand,Armenian_alphabet,176
2022,Currency_symbol,Interpunct,238
2022,Pointer_(computer_programming),Programming_language,201
2022,Dialect_(disambiguation),Programming_language,215
2022,CBOR,Programming_language,96
2022,N-gram,Syllable,47
2022,Swedish_krona,Currency_symbol,320
2022,Exclamation_mark,..._Not!,43
2022,Hyphen,Syllabification,384
2022,Colon_(punctuation),International_Phonetic_Alphabet,305
2022,Character_(computing),Whitespace_character,467
2022,Ada_(programming_language),Dash,86
2022,Samizdat,Typewriter,173
2022,Interrobang,Palatino,114
2022,British_and_American_keyboards,QWERTY,8768
2022,Acute_accent,Apostrophe,74
2022,Unicode,Character_encoding,3000
2022,Interrobang,Interbang,151
2022,Tilde,Combining_character,879
2022,Punctuation,Bracket,89
2022,System_console,Command-line_interface,331
2022,Universal_quantification,List_of_logic_symbols,464
2022,List_of_information_system_character_sets,ASCII,315
2022,NetHack,ASCII,81
2022,Grave_accent,Tilde,232
2022,Comma,Punctuation,4078
2022,Asterisk,Computer_science,119
2022,Commodore_BASIC,Programming_language,276
2022,Educational_assessment,Document,558
2022,Mora_(linguistics),Syllable,2313
2022,Interpunct,Syllabification,198
2022,Exclamation_mark,At_sign,155
2022,Email_address,At_sign,169
2022,Pilcrow,Typography,628
2022,Edition_(book),Typography,81
2022,Subscript_and_superscript,Typography,314
2022,Character_(computing),C_data_types,269
2022,QWERTY,August_Dvorak,293
2022,ASCII,Slash_(punctuation),319
2022,Bracket,Slash_(punctuation),50
2022,Glyph,Complex_text_layout,211
2022,Typewriter,Lucien_Stephen_Crandall,71
2022,Bracket,Dash,307
2022,ASCII,Telegraph_code,1997
2022,Syllable,Nuxalk_language,311
2022,Command-line_interface,PowerShell,1203
2022,Bracket,Parenthesis_(disambiguation),4356
2022,Diaeresis_(diacritic),Colon_(punctuation),38
2022,ASCII,M,112
2022,Wingdings,Glyph,414
2022,QWERTY,Maltron,186
2022,Computer_keyboard,Bracket,164
2022,Check_mark,Multiplication_sign,188
2022,Interrobang,Dinkus,44
2022,Arabic_chat_alphabet,ASCII,35
2022,Plain_text,ASCII,364
2022,Currency_symbol,Indonesian_rupiah,214
2022,Written_Chinese,Syllable,367
2022,Turkish_lira,Currency_symbol,493
2022,Philippine_peso,Currency_symbol,883
2022,Document,Document_(disambiguation),1184
2022,ASCII,Arrow_(symbol),353
2022,Ñ,Unicode,80
2022,Comma,Japanese_punctuation,640
2022,Ratchet_(device),Typewriter,112
2022,Bracket,English_orthography,55
2022,Comma-separated_values,Comma,935
2022,Glyph,Ogonek,196
2022,Hyphen,Apostrophe,138
2022,Bracket,Horizontal_and_vertical_writing_in_East_Asian_scripts,49
2022,Nslookup,Command-line_interface,203
2022,Programming_language,Source_code,1603
2022,Escape_sequences_in_C,ASCII,210
2022,Titlo,Tilde,44
2022,Currency_symbol,Hungarian_forint,185
2022,Interrobang,Inverted_question_and_exclamation_marks,1870
2022,Programming_language,High-level_programming_language,2833
2022,Chinese_punctuation,Interpunct,45
2022,Paul_Graham_(programmer),Programming_language,153
2022,Chris_Lattner,Programming_language,343
2022,Sonorant,Syllable,122
2022,Caret,Typography,53
2022,List_of_logic_symbols,Mathematical_operators_and_symbols_in_Unicode,1024
2022,Contributor_License_Agreement,Copyleft,87
2022,List_of_logic_symbols,Logical_conjunction,1589
2022,Unicode_character_property,Soft_hyphen,24
2022,Typography,Type_design,1389
2022,Currency_symbol,Pakistani_rupee,165
2022,Punctuation,Chinese_punctuation,232
2022,Ditto_mark,CJK_characters,72
2022,Slash_(punctuation),Population_and_housing_censuses_by_country,190
2022,Character_(computing),Bit,67
2022,Universal_Coded_Character_Set,Unicode,3156
2022,Percent-encoding,Plus_and_minus_signs,559
2022,Typewriter,Printing_press,112
2022,Space_bar,Typewriter,53
2022,Interpunct,Paral·lel_station,467
2022,Tilde,Order_of_magnitude,202
2022,42_(number),Asterisk,317
2022,Quotation_mark,Afrikaans,75
2022,Interpunct,Runes,79
2022,Horoscope,Glyph,97
2022,Virial_theorem,Bracket,145
2022,Console_user_interface,Command-line_interface,375
2022,Graphical_user_interface,Command-line_interface,2289
2022,Copyleft,Copyright,1891
2022,Logical_connective,List_of_logic_symbols,1368
2022,Model_theory,List_of_logic_symbols,211
2022,Ú,Tilde,52
2022,Exclamation_mark,Inverted_question_and_exclamation_marks,4453
2022,Hot_metal_typesetting,Typography,250
2022,Bionic_(software),Copyleft,68
2022,Syllable,International_Phonetic_Alphabet,1884
2022,Quotation_mark,Dash,958
2022,Apostrophe,Dash,58
2022,Eye_of_Horus,Unicode,169
2022,ASCII,VISCII,117
2022,Misery_(novel),Typewriter,384
2022,Quotation_mark,Comma,181
2022,At_sign,Raytheon_BBN_Technologies,57
2022,Tim_Hortons,Apostrophe,93
2022,Fleuron_(typography),Glyph,311
2022,Inverted_question_and_exclamation_marks,Internet_linguistics,350
2022,Command-line_interface,GNU_Octave,305
2022,Ipconfig,Command-line_interface,228
2022,Glossary_of_mathematical_symbols,List_of_logic_symbols,2981
2022,Lists_of_mathematics_topics,List_of_logic_symbols,46
2022,Glossary_of_mathematical_symbols,Tilde,671
2022,Ã,Tilde,646
2022,Question_mark,Specials_(Unicode_block),13
2022,Programming_paradigm,Programming_language,5110
2022,Currency_symbol,Brazilian_cruzeiro,47
2022,Syllable_weight,Syllable,1148
2022,Cantonese_phonology,Syllable,222
2022,Syllable,List_of_the_longest_English_words_with_one_syllable,593
2022,Graphics,Typography,339
2022,Programming_language,Clojure,123
2022,Code_point,Point_code,428
2022,ET,Ampersand,307
2022,Glyph,Frederick_Catherwood,191
2022,Hyphen,Hyphen_War,531
2022,Box-drawing_character,Box_Drawing,3534
2022,Underscore,Overstrike,214
2022,Pearson_Education,Interrobang,596
2022,Ampersand,Insular_script,796
2022,Typewriter,Teletype_Model_33,171
2022,Bracket,Set_(mathematics),136
2022,Emoji,Exclamation_mark,66
2022,Alpine_Linux,Command-line_interface,23
2022,Copyleft,GNU_Lesser_General_Public_License,558
2022,Alphabetical_order,ASCII,289
2022,Windows_Notepad,ASCII,33
2022,Programming_language,Interpreter_(computing),419
2022,List_of_Unicode_characters,Interpunct,347
2022,JScript_.NET,Programming_language,10
2022,Currency_symbol,West_African_CFA_franc,134
2022,Keyboard_layout,Typography,439
2022,Sans-serif,Typography,1312
2022,Plane_(Unicode),Unicode,923
2022,Euro_sign,Unicode,497
2022,Currency_symbol,Dutch_guilder,199
2022,Ditto_mark,Guillemet,204
2022,List_of_typographical_symbols_and_punctuation_marks,Interrobang,1509
2022,Backslash,Macquarie_Dictionary,11
2022,Bullet_(typography),Quotation_mark,26
2022,Copyleft,Creative_Commons,1464
2022,Unicode,Gothic_alphabet,54
2022,Hyphen,Tie_(typography),370
2022,Dash,En_(typography),657
2022,Mojibake,ASCII,135
2022,Non-English-based_programming_languages,Programming_language,243
2022,IEC_61131-3,Programming_language,183
2022,Quantum_programming,Programming_language,351
2022,Typography,Document,114
2022,Legal_instrument,Document,389
2022,Bracket,Writing_system,1698
2022,Alasdair_Gray,Typography,72
2022,Currency_symbol,Faroese_króna,36
2022,Lucida_Sans_Unicode,Typeface,13
2022,Unicode,Superscripts_and_Subscripts_(Unicode_block),505
2022,Hyphen,Dash,20919
2022,Question_mark,Halfwidth_and_fullwidth_forms,175
2022,QWERTY,Japanese_input_method,94
2022,Bracket,Poisson_bracket,378
2022,Full_stop,Unicode,942
2022,Internet,Unicode,97
2022,Joe_Becker_(Unicode),Unicode,61
2022,List_of_hexagrams_of_the_I_Ching,Unicode,351
2022,Box-drawing_character,Unicode,379
2022,List_of_Unicode_characters,Unicode,5313
2022,Degree_symbol,Unicode,449
2022,Positive,Plus_and_minus_signs,44
2022,At_sign,Underwood_Typewriter_Company,533
2022,List_of_logic_symbols,Modal_logic,226
2022,Quotation,Quotation_mark,1932
2022,QWERTY,Samuel_W._Soulé,167
2022,Typewriter,Typewriter_(disambiguation),784
2022,I_with_tilde_(Cyrillic),Tilde,32
2022,Interrobang,Chess_annotation_symbols,1049
2022,Typewriter,Typesetting,30
2022,ASCII,P,86
2022,Apple_Public_Source_License,Copyleft,75
2022,Typewriter,AZERTY,78
2022,Byte_order_mark,ASCII,21
2022,Unicode,Thaana,11
2022,Unicode,Ideogram,42
2022,Aposiopesis,Ellipsis,85
2022,ASCII,Caret_(computing),276
2022,Gurmukhi,Unicode,12
2022,Jolly_Roger,Unicode,77
2022,Vyond,Exclamation_mark,105
2022,Vala_(programming_language),Programming_language,21
2022,Unicode,Base64,10
2022,Unicode,Coptic_alphabet,11
2022,Typography,Composing_stick,135
2022,ASCII,Control_key,10
2022,Interpunct,Rime_table,53
2022,Enclosed_Alphanumerics,Ditto_mark,160
2022,Common_Language_Infrastructure,Command-line_interface,394
2022,Star_of_Life,Unicode,60
2022,Unicode,N'Ko_script,12
2022,Apostrophe,S-form,31
2022,Comma,Hebrew_cantillation,42
2022,ASCII,N,48
2022,Guillemet,Guillaume_Le_Bé,165
2022,Maldivian_rufiyaa,Currency_symbol,11
2022,Cyrillic_script_in_Unicode,Unicode,146
2022,Comma-separated_values,Unicode,27
2022,Thai_script,Syllable,21
2022,Place_names_considered_unusual,Exclamation_mark,133
2022,Question_mark,Thaana,48
2022,PHP_License,Copyleft,10
2022,Word_divider,Word_mark_(computer_hardware),66
2022,Bauhaus,Typewriter,15
2022,Laghava,Full_stop,10
2022,Tilde,"Voiced_dental,_alveolar_and_postalveolar_lateral_approximants",125
2022,Unicode,Fitzpatrick_scale,11
2022,Romanian_alphabet,Comma,97
2022,Long_s,Soft_hyphen,95
2022,Viewdata,Unicode,219
2022,List_of_Unicode_characters,Hyphen,164
2022,Slash_(punctuation),Percent_sign,96
2022,URL,ASCII,38
2023,Box-drawing_character,Unicode_symbol,435
2023,English_punctuation,Full_stop,380
2023,Block_Elements,Box-drawing_character,2990
2023,Dingbat,Glyph,751
2023,¿Por_qué_no_te_callas?,Interrobang,125
2023,List_of_Unicode_characters,Hyphen,213
2023,Plus_and_minus_signs,Hyphen,631
2023,Underscore,Markup_language,135
2023,Punycode,ASCII,529
2023,Punched_tape,ASCII,212
2023,Tilde,Spain_men's_national_basketball_team,143
2023,Quotation_mark,Tai_Lue_language,34
2023,Swiss_franc,Currency_symbol,389
2023,Copyleft,Enclosed_Alphanumeric_Supplement,21
2023,The_Elements_of_Typographic_Style,Typography,205
2023,Russian_orthography,Guillemet,24
2023,Unicode,Tangsa_language,22
2023,Table_of_General_Standard_Chinese_Characters,Unicode,68
2023,Arrow_(symbol),Unicode,616
2023,Trademark_symbol,Unicode,652
2023,At_sign,Typewriter,107
2023,List_of_XML_and_HTML_character_entity_references,Quotation_mark,248
2023,R_(programming_language),Programming_language,3344
2023,Syllable,English_phonology,1412
2023,CSA_keyboard,QWERTY,409
2023,Languages_of_the_European_Union,QWERTY,232
2023,List_of_typographical_symbols_and_punctuation_marks,Punctuation,113
2023,Division_sign,Colon_(punctuation),200
2023,Delimiter-separated_values,Colon_(punctuation),145
2023,Typewriter,Adler_(cars_and_motorcycle),429
2023,ASCII,Code_point,3033
2023,Multiplication_sign,Reference_mark,40
2023,Egyptian_hieroglyphs,Glyph,367
2023,ASCII,ITU-T,67
2023,Linux,Command-line_interface,596
2023,Computer_keyboard,Character_(computing),546
2023,Comma-separated_values,ASCII,158
2023,Unicode,Alchemical_symbol,59
2023,Tilde,Tilde_(singer),842
2023,Tilde,Latin,204
2023,Programming_language,Scientific_programming_language,334
2023,Goosebumps_(film),Typewriter,233
2023,Apostrophe,Quotation_mark,1526
2023,Interpunct,Decimal_separator,330
2023,The_Ninth_Configuration,Exclamation_mark,60
2023,Currency_symbol,Chilean_peso,68
2023,Underscore,Refractive_index,21
2023,Language_interoperability,Programming_language,70
2023,Universal_quantification,List_of_logic_symbols,456
2023,Command-line_interface,Bourne_shell,303
2023,Plus_and_minus_signs,Astrological_sign,628
2023,Typewriter,Henry_Mill,1095
2023,Glyph,Palaeography,307
2023,Bracket,Punctuation,2946
2023,Typography,Typology,672
2023,Dash,Colon_(punctuation),205
2023,Geometric_Shapes_(Unicode_block),Box-drawing_character,460
2023,ASCII,Control_character,3022
2023,Terminal_emulator,Command-line_interface,1795
2023,QWERTY,Qwerty_(disambiguation),1916
2023,Apostrophe,Geoffroy_Tory,127
2023,QWERTY,Keyboard_layout,8373
2023,Unicode,Markup_language,28
2023,Whitespace_character,ASCII,848
2023,Typewriter,Samizdat,234
2023,Dyslexia,Syllable,185
2023,Pig_Latin,Syllable,316
2023,Palestine_pound,Currency_symbol,34
2023,Hyphen,Hyphen_War,458
2023,Programming_language,Assembly_language,925
2023,Grapheme,Bracket,113
2023,Quotation_mark,Guillemet,10049
2023,Ik_Onkar,Unicode,182
2023,Empty_string,Quotation_mark,206
2023,Slash_(punctuation),Assyrian_people,253
2023,Plus_and_minus_signs,Dash,1087
2023,Backslash,Yen_and_yuan_sign,432
2023,Npm,Command-line_interface,28
2023,Percent-encoding,Underscore,144
2023,Bracket,Bra–ket_notation,283
2023,Binary-coded_decimal,ASCII,102
2023,Apostrophe,Apologetic_apostrophe,285
2023,Swift_(programming_language),Bracket,57
2023,Pilcrow,Unicode,204
2023,Unicode,Standards_related_to_Unicode,150
2023,Tab_stop,Typewriter,11
2023,German_orthography,Quotation_mark,272
2023,Comma,Quotation_mark,1733
2023,Quine_(computing),Programming_language,139
2023,Pharyngealization,Dash,67
2023,Zapf_Dingbats,Asterisk,59
2023,Mathematical_Operators_(Unicode_block),Ellipsis,59
2023,WALL-E,Interpunct,3166
2023,Programming_language,List_of_educational_programming_languages,269
2023,Programming_language,System_programming_language,305
2023,Document,Evidence,472
2023,ASCII,S,71
2023,Question_mark,Code_point,293
2023,Operating_system,Command-line_interface,65
2023,Interrobang,Rhetorical_question,550
2023,Kai_(conjunction),Ampersand,66
2023,Typewriter,Keyboard_layout,1747
2023,Latin_script_in_Unicode,ASCII,322
2023,Nias_language,Syllable,82
2023,ASCII,5,76
2023,Letterform,Typography,259
2023,Full_stop,Sentence_(linguistics),2775
2023,Box-drawing_character,Unicode,489
2023,Windows-1252,Unicode,1040
2023,Microsecond,Unicode,242
2023,Paragraphos,Obelus,118
2023,MediaWiki,Programming_language,636
2023,List_of_art_media,Programming_language,105
2023,Ellipsis,Dash,458
2023,***,Asterisk,208
2023,ASCII,Acknowledgement_(data_networks),871
2023,Utterance,Ellipsis,327
2023,Ellipses,Ellipsis,548
2023,Full_stop,Greek_orthography,253
2023,Currency_symbol,Philippine_peso_sign,764
2023,Languages_of_South_Africa,QWERTY,164
2023,Movable_type,Punctuation,219
2023,Unicode,Bopomofo,173
2023,QWERTY,Apple_keyboards,221
2023,Plane_(Unicode),Code_point,623
2023,Bracket,International_Phonetic_Alphabet,396
2023,Sybase_Open_Watcom_Public_License,Copyleft,11
2023,Grapheme,Character_(computing),804
2023,Data_type,Character_(computing),369
2023,ASCII,Caret,643
2023,Gerber_format,ASCII,239
2023,Discrete_mathematics,ASCII,157
2023,Binary-to-text_encoding,ASCII,611
2023,ASCII,Bob_Bemer,175
2023,CVC,Syllable,74
2023,Syllabic,Syllable,201
2023,Word_divider,Whitespace_character,251
2023,Ampersand,Kai_(conjunction),1186
2023,Magnifying_glass,Unicode,14
2023,Interrobang,Unicode,679
2023,Copyleft,The_Free_Software_Definition,164
2023,Ampersand,Exclamation_mark,12
2023,Punctuation,English_punctuation,6260
2023,UTF-8,At_sign,236
2023,Hyphen,Compound_modifier,605
2023,Multiplication_sign,Rotational_symmetry,669
2023,Ampersand,Roman_cursive,547
2023,Currency_symbol,As_(Roman_coin),211
2023,Obfuscation_(software),Copyleft,236
2023,Plain_text,ASCII,355
2023,Windows_code_page,ASCII,326
2023,Check_mark,Typography,23
2023,List_of_logic_symbols,Exclusive_or,945
2023,Regular_expression,Bracket,59
2023,Flag_of_Russia,Unicode,176
2023,Typography,Type_color,114
2023,Full_stop,Decimal_separator,918
2023,Python_(programming_language),Programming_language,917
2023,Currency_symbol,Pound_sterling,1111
2023,Logic,List_of_logic_symbols,1778
2023,Star_(glyph),Asterisk,426
2023,Slash_(punctuation),Philology,152
2023,Decimal_separator,Interpunct,640
2023,Multiplication,Interpunct,406
2023,Box-drawing_character,Code_page_850,92
2023,Exclamation_mark,Armenian_alphabet,1027
2023,Dash,Tilde,553
2023,Tilde,~_(album),934
2023,GNU_Affero_General_Public_License,Copyleft,2346
2023,Command-line_interface,Interpreter_(computing),102
2023,QWERTY,R,532
2023,QWERTY,CSA_keyboard,1183
2023,Full_stop,Question_mark,100
2023,List_of_Unicode_characters,Ampersand,365
2023,HTML,Ampersand,85
2023,ASCII_Corporation,ASCII,1329
2023,Hyphen,Word,1428
2023,Programming_language,Logic_programming,616
2023,Canadian_dollar,Currency_symbol,435
2023,TeX,Typography,138
2023,Johannes_Gutenberg,Typography,83
2023,Programming_language,XSLT,161
2023,Non-fiction,Document,2357
2023,IDN_homograph_attack,Unicode,527
2023,Taito_(kanji),Unicode,33
2023,Newline,Unicode,473
2023,Smiley,Unicode,208
2023,Hyphen,Unicode,260
2023,Hammer_and_sickle,Unicode,2834
2023,ASCII,Equals_sign,166
2023,Copyleft,GNU_Affero_General_Public_License,1053
2023,Bracket,Dash,343
2023,Currency_symbol,Malaysian_ringgit,175
2023,Table_of_mathematical_symbols_by_introduction_date,Multiplication_sign,402
2023,Qwerty_(disambiguation),QWERTY,181
2023,Syllable,Sonority_hierarchy,466
2023,Cascadia_Code,Box-drawing_character,380
2023,Typewriter,Underwood_Typewriter_Company,2236
2023,Unicode_font,Lucida_Sans_Unicode,203
2023,Z_shell,Command-line_interface,281
2023,Syllable,Syllabification,760
2023,List_of_XML_and_HTML_character_entity_references,Hyphen,12
2023,Syllable,Proto-Sinaitic_script,468
2023,Mora_(linguistics),Syllable,2636
2023,Currency,Currency_symbol,1903
2023,Grave_accent,Apostrophe,11
2023,Syllable,Syllable_(disambiguation),776
2023,Computer_keyboard,Bracket,58
2023,Astrological_symbols,Unicode,190
2023,Euro_sign,Typewriter,43
2023,Full_stop,Slash_(punctuation),124
2023,Tilde,I_with_tilde_(Cyrillic),59
2023,Ampersand,Asterisk,296
2023,Manga_iconography,Ellipsis,128
2023,Asterisk,Haplogroup,114
2023,Interrobang,Interrobang_(disambiguation),1031
2023,Homoglyph,Glyph,86
2023,Typography,Line_length,610
2023,&&,Ampersand,38
2023,Bracket,Glossary_of_mathematical_symbols,3892
2023,Currency_symbol,Georgian_lari,460
2023,Graphic_design,Typography,1354
2023,Code_point,Latin_script,73
2023,10,Unicode,79
2023,ISO/IEC_8859-1,Unicode,1114
2023,Phaistos_Disc,Unicode,317
2023,Chi_Rho,Unicode,388
2023,Typewriter,Brother_Industries,37
2023,List_of_logic_symbols,Structure_(mathematical_logic),52
2023,Markup_language,Programming_language,441
2023,Currency_symbol,Dollar_sign,6109
2023,Triphthong,Syllable,42
2023,Stereotype_(UML),Guillemet,94
2023,Geresh,Apostrophe,124
2023,Apostrophe,Eye_dialect,104
2023,Emacs,Programming_language,14
2023,Quotation_mark,IN_Group,11
2023,List_of_Unicode_characters,Comma,122
2023,Currency_symbol,Guyanese_dollar,12
2023,Plus_and_minus_signs,Secondary_school,11
2023,Iraqi_dinar,Currency_symbol,38
2023,Relative_clause,Comma,11
2023,Word_divider,Nastaliq,64
2023,Character_(computing),Carriage_return,199
2023,✕,Multiplication_sign,114
2023,Galician_language,Inverted_question_and_exclamation_marks,130
2023,Semicolon,Aldus_Manutius,62
2023,Filler_text,QWERTY,37
2023,Elementary_arithmetic,Plus_and_minus_signs,45
2023,ATASCII,ASCII,70
2023,Space_bar,Typewriter,70
2023,Plus_and_minus_signs,Israel,10
2023,Word_divider,Geʽez_script,107
2023,Phrases_from_The_Hitchhiker's_Guide_to_the_Galaxy,ASCII,12
2023,Tilde,Ơ,57
2023,Mac_(computer),Typography,106
2023,Programming_language,Haskell,25
2023,Copyleft,Elastic_NV,175
2023,Value_(computer_science),ASCII,15
2023,Lockbit,Command-line_interface,13
2023,Circled_dot,Unicode,10
2023,Semicolon,Pietro_Bembo,138
2023,Allograph,Typography,20
2023,IBM_AIX,Programming_language,18
2023,Punctuation,Unicode_character_property,142
2019,Command-line_interface,Windows_Script_Host,36
2019,Unicode,Punctuation,33
2019,Libra_(cryptocurrency),Currency_symbol,260
2019,Fleuron_(typography),Obelus,35
2019,Signature_block,Tanenbaum–Torvalds_debate,103
2019,Command-line_interface,Parameter,208
2019,Management_interface,Command-line_interface,520
2019,Comparison_of_Java_and_C++,Programming_language,116
2019,Hyphen,Paren_space,90
2019,Command-line_interface,4DOS,222
2019,Hyphen,Type_foundry,92
2019,Programming_language,Transformation_language,97
2019,Full_stop,Sinhala_language,144
2019,Tilde,Azerbaijani_manat,10
2019,Character_(computing),Rational_data_type,103
2019,Currency_symbol,Interpunct,178
2019,Ditto_mark,Asterism_(typography),23
2019,Irony_punctuation,Tilde,166
2019,Horoscope,Glyph,298
2019,Slash_(punctuation),Perl_6,51
2019,Unicode,N'Ko_script,237
2019,Colon_(punctuation),Contraction_(grammar),127
2019,Unicode,Cham_script,341
2019,ASCII,Code_page_720,140
2019,Character_(computing),Top_type,92
2019,Command-line_interface,Help_(command),75
2019,Syllable,Voiced_pharyngeal_fricative,38
2019,Ogonek,Comma,47
2019,Venezuelan_bolívar,Currency_symbol,148
2019,Degree_symbol,Ampersand,10
2019,Percent_sign,Dash,10
2019,Unicode,Limbu_script,178
2019,Question_mark,Church_Slavonic_language,89
2019,Domain_Name_System,Unicode,48
2019,Inverted_question_and_exclamation_marks,Word_divider,13
2019,--,Comparison_of_programming_languages_(syntax),24
2019,Cross-site_request_forgery,Asterisk,71
2019,Indian_rupee_sign,At_sign,10
2019,Service_mark_symbol,Unicode,20
2019,Character_(computing),Minifloat,94
2019,Hyphen,Pull_quote,90
2019,Unicode,Ahom_script,374
2019,Ampersand,Japanese_punctuation,106
2019,Command-line_interface,Cisco_Systems,62
2019,Hyphen,Sans-serif,89
2019,Unicode,Soft_hyphen,61
2019,Hyphen,Insular_script,90
2019,Bracket,Chinese_punctuation,82
2019,Computer_keyboard,Colon_(punctuation),10
2019,Tilde,Guarani_language,72
2019,Backslash,Command-line_interface,34
2019,ASCII,CP/M,89
2019,Slash_(punctuation),Manga,79
2019,Equals_sign,Dagger_(typography),154
2019,Document_classification,Document,86
2019,Tilde,Costa_Rican_colón,10
2019,ASCII,ISO/IEC_8859-14,90
2019,Up_tack,Plus_and_minus_signs,146
2019,Hyphen,Font_rasterization,92
2019,Hyphen,Hanging_punctuation,106
2019,Sigma,Unicode,57
2019,Electronic_document_and_records_management_system,Document,93
2019,Document,Proofreading,10
2019,Bracket,Verbosity,11
2019,Unicode_input,Dash,61
2019,Pi_(letter),Glyph,32
2019,End-of-Transmission-Block_character,ASCII,43
