file,url,toClicksLink,toClicksExternal,toClicksOther,toClicks,fromClicks
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2018-06.tsv.gz,Bird_Box_(film),14438,6035,106,20579,8300
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2018-06.tsv.gz,Richard_Ramirez,10192,126308,1011,137511,28098
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2018-06.tsv.gz,Jeffrey_Dahmer,26711,372526,2980,402217,143354
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2018-06.tsv.gz,Charles_III,136,504,77,717,440
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2018-06.tsv.gz,The_Umbrella_Academy_(TV_series),5736,7743,22,13501,5580
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2018-06.tsv.gz,Naomi_Osaka,2293,23517,134,25944,4041
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2018-06.tsv.gz,UEFA_Euro_2020,119074,460653,6505,586232,175883
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2018-06.tsv.gz,Sushant_Singh_Rajput,20350,58232,216,78798,42739
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2018-06.tsv.gz,Lists_of_deaths_by_year,7281,141902,194,149377,130053
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2018-06.tsv.gz,Cristiano_Ronaldo,375723,3741641,18254,4135618,858302
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2018-06.tsv.gz,Main_Page,20318,407526608,2915944,410462870,31700801
